Round,a\b,G,C,P
Round 1264
,G,1,4,13
,C,6,4,32
,P,32,5,3

Round 1265
,G,4,2,41
,C,2,1,2
,P,3,44,1

Round 1266
,G,0,2,3
,C,5,0,46
,P,40,2,2

Round 1267
,G,0,3,44
,C,1,0,4
,P,4,43,1

Round 1268
,G,0,6,7
,C,7,2,36
,P,35,3,4

Round 1269
,G,0,6,38
,C,5,2,1
,P,10,36,2

Round 1270
,G,2,1,4
,C,6,0,42
,P,37,5,3

Round 1271
,G,4,8,24
,C,6,5,7
,P,14,26,6

Round 1272
,G,1,3,6
,C,4,5,38
,P,38,3,2

Round 1273
,G,2,7,35
,C,3,0,6
,P,10,36,1

Round 1274
,G,1,8,7
,C,4,3,36
,P,35,5,1

Round 1275
,G,0,6,40
,C,3,1,2
,P,5,43,0

Round 1276
,G,0,12,8
,C,10,8,25
,P,23,5,9

Round 1277
,G,2,9,23
,C,10,4,8
,P,13,25,6

Round 1278
,G,6,7,8
,C,11,8,25
,P,14,12,9

Round 1279
,G,3,10,16
,C,9,11,13
,P,7,21,10

Round 1280
,G,1,12,10
,C,9,8,22
,P,19,10,9

Round 1281
,G,0,10,19
,C,14,5,9
,P,13,21,9

Round 1282
,G,0,14,8
,C,6,7,25
,P,19,10,11

Round 1283
,G,0,7,20
,C,11,8,9
,P,5,30,10

Round 1284
,G,1,17,10
,C,6,11,16
,P,15,21,3

Round 1285
,G,2,9,12
,C,10,8,22
,P,10,27,0

Round 1286
,G,4,7,14
,C,9,7,17
,P,13,24,5

Round 1287
,G,1,8,20
,C,15,8,14
,P,12,20,2

Round 1288
,G,0,18,11
,C,6,11,18
,P,18,18,0

Round 1289
,G,4,10,9
,C,9,12,19
,P,9,21,7

Round 1290
,G,0,11,10
,C,7,9,21
,P,16,21,5

Round 1291
,G,1,9,13
,C,8,7,25
,P,12,18,7

Round 1292
,G,0,10,17
,C,11,4,16
,P,9,23,10

Round 1293
,G,0,8,16
,C,11,8,19
,P,7,25,6

Round 1294
,G,0,8,16
,C,9,7,15
,P,13,23,9

Round 1295
,G,0,7,18
,C,11,9,21
,P,16,15,3

Round 1296
,G,1,12,10
,C,7,9,24
,P,20,14,3

Round 1297
,G,0,10,10
,C,7,11,18
,P,6,27,11

Round 1298
,G,0,5,5
,C,8,12,28
,P,11,15,16

Round 1299
,G,3,7,13
,C,9,6,13
,P,6,30,13

Round 1300
,G,0,4,10
,C,8,9,29
,P,13,20,7

Round 1301
,G,0,8,13
,C,6,14,10
,P,15,25,9

Round 1302
,G,0,14,10
,C,8,6,21
,P,20,17,4

Round 1303
,G,3,12,16
,C,5,9,13
,P,10,29,3

Round 1304
,G,0,5,12
,C,9,11,28
,P,13,15,7

Round 1305
,G,1,10,19
,C,8,6,13
,P,10,28,5

Round 1306
,G,1,7,14
,C,10,9,21
,P,12,18,8

Round 1307
,G,1,11,10
,C,7,8,19
,P,12,26,6

Round 1308
,G,1,9,13
,C,10,9,21
,P,13,20,4

Round 1309
,G,3,10,15
,C,5,10,13
,P,11,27,6

Round 1310
,G,2,2,13
,C,12,10,27
,P,13,15,6

Round 1311
,G,0,8,21
,C,3,8,13
,P,8,31,8

Round 1312
,G,3,7,10
,C,11,9,21
,P,12,16,11

Round 1313
,G,4,12,10
,C,7,7,10
,P,13,25,12

Round 1314
,G,3,7,14
,C,8,10,18
,P,17,14,9

Round 1315
,G,1,6,19
,C,5,8,19
,P,9,24,9

Round 1316
,G,4,7,11
,C,9,8,23
,P,9,17,12

Round 1317
,G,5,10,8
,C,5,12,15
,P,10,26,9

Round 1318
,G,2,5,17
,C,13,8,21
,P,6,12,16

Round 1319
,G,2,9,13
,C,4,7,14
,P,18,19,14

Round 1320
,G,3,5,10
,C,10,7,22
,P,9,20,14

Round 1321
,G,5,9,16
,C,8,8,11
,P,11,27,5

Round 1322
,G,1,12,17
,C,6,13,17
,P,10,14,10

Round 1323
,G,3,6,9
,C,5,14,16
,P,19,22,6

Round 1324
,G,0,13,14
,C,7,12,20
,P,15,6,13

Round 1325
,G,1,8,13
,C,6,13,11
,P,13,26,9

Round 1326
,G,0,11,15
,C,8,13,23
,P,15,11,4

Round 1327
,G,1,8,10
,C,9,9,14
,P,17,24,8

Round 1328
,G,0,7,24
,C,7,7,20
,P,18,11,6

Round 1329
,G,0,6,21
,C,9,9,10
,P,20,15,10

Round 1330
,G,1,8,23
,C,9,7,17
,P,14,17,4

Round 1331
,G,3,8,8
,C,5,11,16
,P,21,23,5

Round 1332
,G,1,6,15
,C,5,16,24
,P,13,14,6

Round 1333
,G,3,5,11
,C,7,20,13
,P,19,17,5

Round 1334
,G,2,8,14
,C,11,11,24
,P,10,8,12

Round 1335
,G,1,7,13
,C,9,12,10
,P,8,29,11

Round 1336
,G,2,4,20
,C,6,14,25
,P,14,10,5

Round 1337
,G,1,7,14
,C,3,10,10
,P,18,29,8

Round 1338
,G,1,6,18
,C,8,10,26
,P,14,9,8

Round 1339
,G,2,6,16
,C,10,7,12
,P,16,24,7

Round 1340
,G,0,10,12
,C,7,14,27
,P,15,9,6

Round 1341
,G,3,8,9
,C,8,14,17
,P,17,19,5

Round 1342
,G,4,5,12
,C,11,7,29
,P,7,16,9

Round 1343
,G,4,4,15
,C,10,17,9
,P,12,24,5

Round 1344
,G,0,5,5
,C,12,11,35
,P,14,4,14

Round 1345
,G,1,5,17
,C,0,24,1
,P,14,31,7

Round 1346
,G,3,3,14
,C,10,7,27
,P,10,22,4

Round 1347
,G,5,6,12
,C,4,16,13
,P,12,28,4

Round 1348
,G,0,8,15
,C,2,16,27
,P,17,9,6

Round 1349
,G,5,10,7
,C,3,8,18
,P,13,27,9

Round 1350
,G,2,8,12
,C,10,16,27
,P,9,13,3

Round 1351
,G,3,7,9
,C,8,18,14
,P,14,22,5

Round 1352
,G,5,10,10
,C,3,23,25
,P,15,6,3

Round 1353
,G,5,14,5
,C,4,4,18
,P,18,26,6

Round 1354
,G,2,7,10
,C,7,16,30
,P,9,18,1

Round 1355
,G,1,6,12
,C,8,13,14
,P,14,27,5

Round 1356
,G,0,11,14
,C,10,13,23
,P,11,12,6

Round 1357
,G,3,11,6
,C,5,11,19
,P,11,28,6

Round 1358
,G,4,4,11
,C,8,12,28
,P,11,17,5

Round 1359
,G,5,6,12
,C,3,12,17
,P,8,30,7

Round 1360
,G,2,9,13
,C,8,9,23
,P,12,16,8

Round 1361
,G,1,7,11
,C,11,10,12
,P,15,25,8

Round 1362
,G,1,8,13
,C,8,13,25
,P,10,18,4

Round 1363
,G,1,9,13
,C,3,7,7
,P,19,34,7

Round 1364
,G,2,9,12
,C,8,8,24
,P,7,24,6

Round 1365
,G,1,8,7
,C,11,6,27
,P,10,22,8

Round 1366
,G,1,1,3
,C,4,10,40
,P,24,5,12

Round 1367
,G,0,7,13
,C,8,10,13
,P,13,29,7

Round 1368
,G,0,5,15
,C,8,9,28
,P,11,16,8

Round 1369
,G,1,9,12
,C,5,11,11
,P,17,31,3

Round 1370
,G,0,11,10
,C,9,8,31
,P,16,11,4

Round 1371
,G,0,9,13
,C,11,5,17
,P,9,31,5

Round 1372
,G,3,13,11
,C,3,18,21
,P,14,14,3

Round 1373
,G,0,6,14
,C,12,8,16
,P,14,24,6

Round 1374
,G,2,10,10
,C,9,8,28
,P,9,22,2

Round 1375
,G,0,9,5
,C,11,12,27
,P,9,24,3

Round 1376
,G,0,10,13
,C,8,10,23
,P,7,27,2

Round 1377
,G,1,5,16
,C,10,8,11
,P,14,32,3

Round 1378
,G,0,10,9
,C,13,9,27
,P,17,11,4

Round 1379
,G,1,10,5
,C,11,11,26
,P,13,22,1

Round 1380
,G,0,12,13
,C,7,8,23
,P,11,18,8

Round 1381
,G,2,8,10
,C,10,9,17
,P,12,25,7

Round 1382
,G,4,6,8
,C,9,8,32
,P,12,17,4

Round 1383
,G,2,8,13
,C,8,9,17
,P,8,31,4

Round 1384
,G,0,21,8
,C,4,3,11
,P,8,27,18

Round 1385
,G,0,4,7
,C,20,3,26
,P,5,15,20

Round 1386
,G,4,10,10
,C,8,10,28
,P,14,11,5

Round 1387
,G,0,8,15
,C,8,7,15
,P,9,33,5

Round 1388
,G,2,10,11
,C,9,15,28
,P,11,12,2

Round 1389
,G,0,0,15
,C,18,15,21
,P,2,29,0

Round 1390
,G,1,19,4
,C,4,9,18
,P,10,21,14

Round 1391
,G,0,5,14
,C,16,14,18
,P,9,17,7

Round 1392
,G,0,16,3
,C,2,13,30
,P,14,21,1

Round 1393
,G,4,3,16
,C,10,21,9
,P,10,24,3

Round 1394
,G,0,12,12
,C,9,7,27
,P,12,18,3

Round 1395
,G,0,9,6
,C,9,10,29
,P,10,22,5

Round 1396
,G,0,16,6
,C,5,7,28
,P,18,16,4

Round 1397
,G,0,1,17
,C,19,11,20
,P,4,27,1

Round 1398
,G,1,18,4
,C,2,11,26
,P,16,20,2

Round 1399
,G,3,3,19
,C,10,20,8
,P,7,25,5

Round 1400
,G,0,8,6
,C,8,7,34
,P,15,16,6

Round 1401
,G,1,8,17
,C,11,4,14
,P,10,32,3

Round 1402
,G,2,11,14
,C,6,10,27
,P,11,17,2

Round 1403
,G,1,6,16
,C,17,7,12
,P,14,27,0

Round 1404
,G,1,17,13
,C,8,4,28
,P,18,11,0

Round 1405
,G,0,9,20
,C,18,4,9
,P,13,27,0

Round 1406
,G,2,13,16
,C,5,11,21
,P,10,17,5

Round 1407
,G,4,6,19
,C,11,8,9
,P,12,24,7

Round 1408
,G,2,13,11
,C,9,3,29
,P,19,9,5

Round 1409
,G,2,8,18
,C,13,2,10
,P,12,31,4

Round 1410
,G,1,13,13
,C,7,8,25
,P,17,12,4

Round 1411
,G,0,6,18
,C,14,6,11
,P,12,32,1

Round 1412
,G,4,13,19
,C,6,8,17
,P,12,16,5

Round 1413
,G,1,6,17
,C,8,7,13
,P,12,32,4

Round 1414
,G,1,10,13
,C,3,8,32
,P,16,14,3

Round 1415
,G,1,3,16
,C,12,10,13
,P,14,25,6

Round 1416
,G,1,15,11
,C,7,5,27
,P,18,12,4

Round 1417
,G,1,7,18
,C,16,4,11
,P,11,28,4

Round 1418
,G,3,8,12
,C,4,11,28
,P,15,13,6

Round 1419
,G,3,6,11
,C,11,12,16
,P,19,18,4

Round 1420
,G,2,12,17
,C,6,10,22
,P,10,16,5

Round 1421
,G,2,5,18
,C,9,10,11
,P,8,33,4

Round 1422
,G,0,10,12
,C,8,10,26
,P,12,20,2

Round 1423
,G,0,9,5
,C,16,10,26
,P,13,17,4

Round 1424
,G,1,15,12
,C,7,6,24
,P,17,13,5

Round 1425
,G,2,8,9
,C,7,12,19
,P,14,22,7

Round 1426
,G,0,10,11
,C,10,6,24
,P,12,20,7

Round 1427
,G,0,3,14
,C,15,11,12
,P,21,16,8

Round 1428
,G,0,16,15
,C,3,12,16
,P,15,17,6

Round 1429
,G,1,8,3
,C,15,10,25
,P,10,22,6

Round 1430
,G,0,10,11
,C,9,10,28
,P,10,16,6

Round 1431
,G,0,3,13
,C,15,13,15
,P,13,20,8

Round 1432
,G,0,16,18
,C,1,15,15
,P,19,10,6

Round 1433
,G,0,2,16
,C,15,16,12
,P,16,14,9

Round 1434
,G,0,15,12
,C,8,11,18
,P,2,26,8

Round 1435
,G,0,1,5
,C,12,18,22
,P,26,14,2

Round 1436
,G,1,13,16
,C,0,17,21
,P,15,13,4

Round 1437
,G,0,2,18
,C,15,13,13
,P,18,16,5

Round 1438
,G,1,13,15
,C,6,13,17
,P,5,23,7

Round 1439
,G,1,3,15
,C,17,12,14
,P,15,15,8

Round 1440
,G,3,15,12
,C,3,8,22
,P,13,16,8

Round 1441
,G,6,3,5
,C,12,13,18
,P,13,20,10

Round 1442
,G,3,16,12
,C,1,14,21
,P,15,12,6

Round 1443
,G,0,2,21
,C,14,18,6
,P,13,23,3

Round 1444
,G,1,15,13
,C,1,16,23
,P,17,8,6

Round 1445
,G,11,0,9
,C,6,6,16
,P,5,42,5

Round 1446
,G,3,14,12
,C,0,10,26
,P,14,16,5

Round 1447
,G,1,0,14
,C,12,13,16
,P,12,29,3

Round 1448
,G,0,15,15
,C,0,13,23
,P,14,15,5

Round 1449
,G,0,3,14
,C,12,12,13
,P,13,31,2

Round 1450
,G,3,14,19
,C,0,16,16
,P,7,19,6

Round 1451
,G,4,0,12
,C,14,10,20
,P,16,21,3

Round 1452
,G,4,14,15
,C,0,9,23
,P,14,18,3

Round 1453
,G,1,2,7
,C,13,16,21
,P,23,11,6

Round 1454
,G,3,13,14
,C,4,11,29
,P,14,10,2

Round 1455
,G,2,2,15
,C,11,11,11
,P,15,29,4

Round 1456
,G,4,7,11
,C,0,10,38
,P,13,14,3

Round 1457
,G,0,3,14
,C,12,11,18
,P,12,24,6

Round 1458
,G,13,5,8
,C,1,3,42
,P,6,20,2

Round 1459
,G,18,0,2
,C,1,0,20
,P,2,57,0

Round 1460
,G,4,6,11
,C,1,11,36
,P,13,15,3

Round 1461
,G,0,0,27
,C,16,9,1
,P,12,35,0

Round 1462
,G,1,17,19
,C,0,14,9
,P,14,19,7

Round 1463
,G,3,1,11
,C,17,14,15
,P,17,17,5

Round 1464
,G,1,14,20
,C,0,14,10
,P,10,23,8

Round 1465
,G,0,0,18
,C,21,9,25
,P,17,2,8

Round 1466
,G,1,16,22
,C,0,10,6
,P,12,27,6

Round 1467
,G,4,1,13
,C,14,16,14
,P,16,20,2

Round 1468
,G,0,19,23
,C,1,10,10
,P,15,20,2

Round 1469
,G,0,0,20
,C,20,11,22
,P,17,2,8

Round 1470
,G,1,16,22
,C,0,10,8
,P,11,28,4

Round 1471
,G,3,2,11
,C,14,13,14
,P,15,26,2

Round 1472
,G,0,17,21
,C,0,15,18
,P,15,14,0

Round 1473
,G,1,1,11
,C,15,17,12
,P,19,20,4

Round 1474
,G,1,17,23
,C,4,19,10
,P,10,16,0

Round 1475
,G,0,0,13
,C,19,13,22
,P,22,6,5

Round 1476
,G,0,17,20
,C,0,15,9
,P,11,20,8

Round 1477
,G,2,0,12
,C,16,14,19
,P,25,9,3

Round 1478
,G,2,16,26
,C,0,17,9
,P,11,16,3

Round 1479
,G,2,1,12
,C,17,14,18
,P,24,12,0

Round 1480
,G,2,16,26
,C,0,16,10
,P,9,20,1

Round 1481
,G,1,0,5
,C,12,21,21
,P,30,10,0

Round 1482
,G,0,11,30
,C,1,18,10
,P,4,23,3

Round 1483
,G,1,2,16
,C,12,6,18
,P,10,30,5

Round 1484
,G,2,12,6
,C,1,9,25
,P,17,21,7

Round 1485
,G,0,2,17
,C,17,7,18
,P,17,18,4

Round 1486
,G,2,19,19
,C,0,12,12
,P,13,20,3

Round 1487
,G,0,4,12
,C,14,13,13
,P,23,19,2

Round 1488
,G,0,11,15
,C,1,8,32
,P,15,9,9

Round 1489
,G,0,3,16
,C,10,8,9
,P,16,34,4

Round 1490
,G,0,9,18
,C,9,0,35
,P,18,10,1

Round 1491
,G,1,1,17
,C,13,14,8
,P,18,25,3

Round 1492
,G,0,14,26
,C,3,16,11
,P,8,17,5

Round 1493
,G,1,2,15
,C,11,10,16
,P,10,29,6

Round 1494
,G,0,14,11
,C,7,6,25
,P,14,16,7

Round 1495
,G,0,4,11
,C,17,12,18
,P,14,19,5

Round 1496
,G,6,8,13
,C,4,6,31
,P,8,17,7

Round 1497
,G,0,1,13
,C,12,11,18
,P,17,22,6

Round 1498
,G,0,11,16
,C,1,9,23
,P,13,18,9

Round 1499
,G,0,4,10
,C,12,7,18
,P,15,29,5

Round 1500
,G,0,11,20
,C,8,2,31
,P,16,10,2

Round 1501
,G,1,4,8
,C,11,11,19
,P,19,20,7

Round 1502
,G,0,11,12
,C,7,9,27
,P,17,13,4

Round 1503
,G,0,3,16
,C,23,7,15
,P,23,11,2

Round 1504
,G,1,8,17
,C,7,10,26
,P,16,12,3

Round 1505
,G,3,4,12
,C,11,7,14
,P,15,29,5

Round 1506
,G,1,10,15
,C,5,12,28
,P,13,15,1

Round 1507
,G,0,2,18
,C,15,7,12
,P,23,17,6

Round 1508
,G,5,21,19
,C,0,10,15
,P,11,16,3

Round 1509
,G,1,4,11
,C,13,13,15
,P,19,22,2

Round 1510
,G,1,11,15
,C,6,10,29
,P,14,13,1

Round 1511
,G,0,2,21
,C,19,7,10
,P,22,17,2

Round 1512
,G,0,21,23
,C,2,7,12
,P,16,17,2

Round 1513
,G,0,0,18
,C,25,6,18
,P,25,7,1

Round 1514
,G,1,5,16
,C,9,13,25
,P,11,18,2

Round 1515
,G,0,4,16
,C,19,11,14
,P,21,15,0

Round 1516
,G,1,21,22
,C,5,9,11
,P,12,17,2

Round 1517
,G,0,4,12
,C,16,12,18
,P,22,14,2

Round 1518
,G,0,24,25
,C,0,7,7
,P,17,19,1

Round 1519
,G,0,3,13
,C,17,15,13
,P,23,15,1

Round 1520
,G,0,19,22
,C,2,14,13
,P,14,14,2

Round 1521
,G,1,6,14
,C,16,12,10
,P,13,24,4

Round 1522
,G,1,14,13
,C,7,14,24
,P,13,14,0

Round 1523
,G,1,6,15
,C,9,13,16
,P,15,19,6

Round 1524
,G,2,12,14
,C,4,11,26
,P,13,16,2

Round 1525
,G,1,6,16
,C,11,12,17
,P,8,25,4

Round 1526
,G,19,0,2
,C,0,0,57
,P,2,20,0

Round 1527
,G,12,2,4
,C,5,6,19
,P,12,37,3

Round 1528
,G,2,16,18
,C,5,12,16
,P,11,14,6

Round 1529
,G,0,5,11
,C,13,18,15
,P,25,12,1

Round 1530
,G,2,17,17
,C,5,15,21
,P,12,11,0

Round 1531
,G,1,7,15
,C,12,11,14
,P,14,25,1

Round 1532
,G,13,4,5
,C,3,4,46
,P,7,16,2

Round 1533
,G,6,1,12
,C,8,13,11
,P,8,36,5

Round 1534
,G,1,12,12
,C,4,13,22
,P,17,17,2

Round 1535
,G,0,1,16
,C,16,12,11
,P,18,15,11

Round 1536
,G,1,17,17
,C,4,8,16
,P,20,13,4

Round 1537
,G,0,4,17
,C,17,15,10
,P,14,21,2

Round 1538
,G,3,13,9
,C,6,13,29
,P,13,12,2

Round 1539
,G,5,0,18
,C,9,6,14
,P,14,34,0

Round 1540
,G,4,16,12
,C,4,10,26
,P,9,15,4

Round 1541
,G,1,1,17
,C,15,13,18
,P,21,10,4

Round 1542
,G,2,11,10
,C,4,11,25
,P,19,13,5

Round 1543
,G,1,2,22
,C,11,10,8
,P,11,31,4

Round 1544
,G,0,13,13
,C,7,12,23
,P,21,8,3

Round 1545
,G,2,6,15
,C,9,12,14
,P,13,23,6

Round 1546
,G,1,13,12
,C,3,12,22
,P,15,17,5

Round 1547
,G,1,4,13
,C,15,12,21
,P,13,16,5

Round 1548
,G,3,12,13
,C,3,11,20
,P,16,18,4

Round 1549
,G,1,6,15
,C,15,11,13
,P,15,20,4

Round 1550
,G,6,10,16
,C,7,13,21
,P,11,10,6

Round 1551
,G,3,7,16
,C,9,7,12
,P,14,25,7

Round 1552
,G,0,10,14
,C,4,12,27
,P,18,13,2

Round 1553
,G,0,0,20
,C,14,13,13
,P,15,19,6

Round 1554
,G,0,12,14
,C,0,12,20
,P,22,14,6

Round 1555
,G,1,3,18
,C,15,16,14
,P,16,14,3

Round 1556
,G,6,9,10
,C,5,12,27
,P,17,9,5

Round 1557
,G,2,2,20
,C,9,11,10
,P,9,27,10

Round 1558
,G,3,10,12
,C,3,14,23
,P,15,17,3

Round 1559
,G,0,0,13
,C,19,11,25
,P,13,13,6

Round 1560
,G,0,17,11
,C,0,11,15
,P,14,26,6

Round 1561
,G,0,8,11
,C,19,12,15
,P,18,17,0

Round 1562
,G,2,28,18
,C,2,6,5
,P,6,26,7

Round 1563
,G,2,2,9
,C,17,8,27
,P,13,14,8

Round 1564
,G,1,13,19
,C,2,10,9
,P,17,25,4

Round 1565
,G,0,1,19
,C,15,13,16
,P,20,8,8

Round 1566
,G,1,26,13
,C,3,7,4
,P,5,29,12

Round 1567
,G,0,4,11
,C,11,17,21
,P,19,10,7

Round 1568
,G,0,14,20
,C,2,12,7
,P,14,20,11

Round 1569
,G,2,4,11
,C,18,13,20
,P,16,8,8

Round 1570
,G,0,15,12
,C,3,7,13
,P,17,22,11

Round 1571
,G,1,1,16
,C,17,17,12
,P,26,9,1

Round 1572
,G,0,24,18
,C,3,10,6
,P,14,21,4

Round 1573
,G,1,2,13
,C,18,12,22
,P,17,12,3

Round 1574
,G,0,19,25
,C,2,12,7
,P,18,17,0

Round 1575
,G,0,4,14
,C,14,11,20
,P,20,9,8

Round 1576
,G,0,15,15
,C,1,10,13
,P,15,21,10

Round 1577
,G,0,5,14
,C,16,8,23
,P,17,10,7

Round 1578
,G,2,23,16
,C,5,8,5
,P,8,24,9

Round 1579
,G,0,0,6
,C,34,5,32
,P,14,2,7

Round 1580
,G,1,28,19
,C,1,9,3
,P,9,24,6

Round 1581
,G,0,1,6
,C,34,6,25
,P,15,4,9

Round 1582
,G,2,23,25
,C,1,11,7
,P,11,17,3

Round 1583
,G,0,1,18
,C,16,18,10
,P,25,10,2

Round 1584
,G,2,20,19
,C,2,18,8
,P,14,13,4

Round 1585
,G,0,2,10
,C,25,14,16
,P,21,6,6

Round 1586
,G,0,22,23
,C,0,17,7
,P,14,16,1

Round 1587
,G,0,1,15
,C,19,16,13
,P,26,7,3

Round 1588
,G,3,14,20
,C,10,11,20
,P,2,20,0

Round 1589
,G,0,2,12
,C,17,15,19
,P,27,8,0

Round 1590
,G,0,17,28
,C,2,14,4
,P,16,19,0

Round 1591
,G,0,0,16
,C,16,15,15
,P,26,9,3

Round 1592
,G,1,21,23
,C,0,17,6
,P,15,15,2

Round 1593
,G,0,2,16
,C,17,16,12
,P,24,12,1

Round 1594
,G,1,19,24
,C,2,17,11
,P,15,11,0

Round 1595
,G,2,4,12
,C,15,17,15
,P,19,11,5

Round 1596
,G,3,17,26
,C,0,17,7
,P,17,12,1

Round 1597
,G,2,3,13
,C,17,14,16
,P,22,13,0

Round 1598
,G,2,21,19
,C,3,10,8
,P,12,21,4

Round 1599
,G,1,2,14
,C,18,14,16
,P,24,10,1

Round 1600
,G,4,17,21
,C,5,11,9
,P,7,24,2

Round 1601
,G,1,6,14
,C,12,8,23
,P,22,14,0

Round 1602
,G,2,22,26
,C,0,10,5
,P,11,23,1

Round 1603
,G,0,8,10
,C,16,8,17
,P,17,22,2

Round 1604
,G,0,23,17
,C,0,5,5
,P,10,34,6

Round 1605
,G,1,5,11
,C,17,16,15
,P,24,11,0

Round 1606
,G,2,17,22
,C,3,16,13
,P,12,12,3

Round 1607
,G,1,0,4
,C,31,6,33
,P,20,2,3

Round 1608
,G,2,23,21
,C,1,8,6
,P,5,29,5

Round 1609
,G,0,0,10
,C,22,10,24
,P,29,5,0

Round 1610
,G,3,16,24
,C,4,11,12
,P,9,20,1

Round 1611
,G,0,1,16
,C,19,12,14
,P,19,15,4

Round 1612
,G,4,15,20
,C,6,15,11
,P,9,17,3

Round 1613
,G,1,5,10
,C,19,12,18
,P,20,12,3

Round 1614
,G,0,18,20
,C,3,12,13
,P,14,18,2

Round 1615
,G,1,2,14
,C,18,16,12
,P,20,15,2

Round 1616
,G,1,16,25
,C,3,16,9
,P,14,16,0

Round 1617
,G,0,1,13
,C,16,17,15
,P,24,10,4

Round 1618
,G,0,19,22
,C,5,13,15
,P,14,11,1

Round 1619
,G,1,3,10
,C,18,12,22
,P,26,8,0

Round 1620
,G,1,25,22
,C,0,12,7
,P,11,20,2

Round 1621
,G,2,0,14
,C,19,9,22
,P,19,12,3

Round 1622
,G,1,22,21
,C,3,12,12
,P,8,19,2

Round 1623
,G,0,1,10
,C,24,12,21
,P,21,11,0

Round 1624
,G,2,21,16
,C,2,10,17
,P,11,20,1

Round 1625
,G,0,0,12
,C,24,12,20
,P,20,12,0

Round 1626
,G,1,19,15
,C,4,10,16
,P,10,21,4

Round 1627
,G,1,0,11
,C,27,12,18
,P,13,10,8

Round 1628
,G,3,19,17
,C,4,10,16
,P,8,19,4

Round 1629
,G,0,1,13
,C,23,14,12
,P,18,13,6

Round 1630
,G,0,24,20
,C,0,12,12
,P,12,20,0

Round 1631
,G,0,0,12
,C,24,14,17
,P,20,13,0

Round 1632
,G,0,25,18
,C,1,11,12
,P,13,20,0

Round 1633
,G,0,0,12
,C,24,12,20
,P,20,12,0

Round 1634
,G,1,24,20
,C,1,11,11
,P,12,20,0

Round 1635
,G,0,3,10
,C,22,17,13
,P,17,17,1

Round 1636
,G,0,23,16
,C,2,12,17
,P,14,15,1

Round 1637
,G,2,2,8
,C,19,13,23
,P,14,15,4

Round 1638
,G,1,17,14
,C,4,14,13
,P,12,21,4

Round 1639
,G,2,1,11
,C,25,14,15
,P,17,13,2

Round 1640
,G,2,22,21
,C,1,12,7
,P,12,21,2

Round 1641
,G,0,0,6
,C,25,4,34
,P,24,4,3

Round 1642
,G,2,23,22
,C,3,6,6
,P,4,33,1

Round 1643
,G,0,3,4
,C,24,3,35
,P,18,11,2

Round 1644
,G,0,28,15
,C,0,0,14
,P,0,43,0

Round 1645
,G,0,0,4
,C,26,3,36
,P,27,3,1

Round 1646
,G,1,27,27
,C,0,1,1
,P,0,43,0

Round 1647
,G,1,6,8
,C,17,6,26
,P,13,19,4

Round 1648
,G,1,20,17
,C,5,3,11
,P,4,32,7

Round 1649
,G,0,5,6
,C,22,7,23
,P,26,11,0

Round 1650
,G,1,22,25
,C,2,4,7
,P,4,33,2

Round 1651
,G,0,0,0
,C,28,0,43
,P,29,0,0

Round 1652
,G,5,10,14
,C,3,6,25
,P,12,22,3

Round 1653
,G,2,3,17
,C,18,7,17
,P,11,16,9

Round 1654
,G,4,18,13
,C,2,7,18
,P,16,16,6

Round 1655
,G,3,6,13
,C,12,7,15
,P,16,24,4

Round 1656
,G,1,11,18
,C,16,7,21
,P,4,21,1

Round 1657
,G,3,6,11
,C,13,8,21
,P,15,20,3

Round 1658
,G,3,12,14
,C,8,6,23
,P,10,21,3

Round 1659
,G,3,7,8
,C,15,4,25
,P,14,21,3

Round 1660
,G,0,26,17
,C,1,5,11
,P,4,35,1

Round 1661
,G,0,1,1
,C,26,4,37
,P,19,12,0

Round 1662
,G,5,11,15
,C,4,2,14
,P,7,36,6

Round 1663
,G,2,5,13
,C,10,3,22
,P,12,21,12

Round 1664
,G,0,11,14
,C,7,8,13
,P,15,24,8

Round 1665
,G,0,6,14
,C,11,8,26
,P,19,14,2

Round 1666
,G,2,9,18
,C,6,8,17
,P,15,24,1

Round 1667
,G,3,5,13
,C,13,10,22
,P,18,13,3

Round 1668
,G,2,8,22
,C,4,6,20
,P,14,19,5

Round 1669
,G,0,4,14
,C,18,10,20
,P,22,11,1

Round 1670
,G,2,16,22
,C,2,8,10
,P,13,24,3

Round 1671
,G,2,5,10
,C,16,7,23
,P,19,11,7

Round 1672
,G,1,7,23
,C,6,9,12
,P,14,27,1

Round 1673
,G,0,0,14
,C,14,16,24
,P,32,0,0

Round 1674
,G,0,16,25
,C,2,13,9
,P,16,19,0

Round 1675
