Round,a\b,G,C,P
Round 1264
,G,1,7,14
,C,10,23,17
,P,21,3,4

Round 1265
,G,0,10,14
,C,9,22,18
,P,22,4,1

Round 1266
,G,0,9,9
,C,10,13,24
,P,16,15,4

Round 1267
,G,0,7,11
,C,9,11,25
,P,22,12,3

Round 1268
,G,0,6,8
,C,14,7,30
,P,18,4,13

Round 1269
,G,0,2,1
,C,46,0,49
,P,1,1,0

Round 1270
,G,0,8,14
,C,8,25,18
,P,21,3,3

Round 1271
,G,0,4,17
,C,8,25,15
,P,24,5,2

Round 1272
,G,2,6,10
,C,9,14,25
,P,17,16,1

Round 1273
,G,0,6,15
,C,13,19,16
,P,19,6,6

Round 1274
,G,0,7,13
,C,11,27,14
,P,17,4,7

Round 1275
,G,1,9,16
,C,8,25,13
,P,21,4,3

Round 1276
,G,0,8,6
,C,27,6,38
,P,10,5,0

Round 1277
,G,0,6,11
,C,9,10,26
,P,22,13,3

Round 1278
,G,2,5,10
,C,13,15,26
,P,18,9,2

Round 1279
,G,1,7,14
,C,7,8,26
,P,25,12,0

Round 1280
,G,1,8,17
,C,10,24,14
,P,15,8,3

Round 1281
,G,0,8,16
,C,9,24,17
,P,23,3,0

Round 1282
,G,0,0,23
,C,25,4,22
,P,0,24,2

Round 1283
,G,3,13,9
,C,14,24,13
,P,10,11,3

Round 1284
,G,1,3,16
,C,16,8,24
,P,5,23,4

Round 1285
,G,1,8,27
,C,16,9,8
,P,3,21,7

Round 1286
,G,0,4,19
,C,21,9,20
,P,2,24,1

Round 1287
,G,1,0,23
,C,23,5,21
,P,0,24,3

Round 1288
,G,3,8,16
,C,18,24,10
,P,7,11,3

Round 1289
,G,1,9,17
,C,16,23,10
,P,11,9,4

Round 1290
,G,2,1,20
,C,22,6,21
,P,1,23,4

Round 1291
,G,1,0,20
,C,20,8,25
,P,3,21,2

Round 1292
,G,0,1,23
,C,24,4,23
,P,1,23,1

Round 1293
,G,1,3,19
,C,22,10,17
,P,1,24,3

Round 1294
,G,0,9,9
,C,9,21,23
,P,16,13,0

Round 1295
,G,0,4,20
,C,22,7,21
,P,1,24,1

Round 1296
,G,0,3,17
,C,20,9,23
,P,3,23,2

Round 1297
,G,1,6,21
,C,22,11,19
,P,3,17,0

Round 1298
,G,1,2,21
,C,22,4,21
,P,4,23,2

Round 1299
,G,1,1,20
,C,17,8,22
,P,6,24,1

Round 1300
,G,0,1,21
,C,21,5,22
,P,2,24,4

Round 1301
,G,0,1,22
,C,22,7,22
,P,2,23,1

Round 1302
,G,0,0,32
,C,0,33,1
,P,33,0,1

Round 1303
,G,4,18,18
,C,7,6,18
,P,15,11,3

Round 1304
,G,3,19,15
,C,11,5,12
,P,16,8,11

Round 1305
,G,1,11,14
,C,10,11,21
,P,18,9,5

Round 1306
,G,0,14,9
,C,15,14,22
,P,9,15,2

Round 1307
,G,3,17,17
,C,9,9,18
,P,20,4,3

Round 1308
,G,0,16,18
,C,9,9,19
,P,27,1,1

Round 1309
,G,0,6,16
,C,9,22,16
,P,23,4,4

Round 1310
,G,0,5,22
,C,1,24,9
,P,27,6,6

Round 1311
,G,1,9,14
,C,8,13,21
,P,15,14,5

Round 1312
,G,4,7,16
,C,9,13,17
,P,17,14,3

Round 1313
,G,2,7,14
,C,6,13,21
,P,22,12,3

Round 1314
,G,0,6,19
,C,13,19,15
,P,22,4,2

Round 1315
,G,1,6,15
,C,2,11,24
,P,27,13,1

Round 1316
,G,0,3,12
,C,10,22,18
,P,11,20,4

Round 1317
,G,2,9,15
,C,4,17,15
,P,22,12,4

Round 1318
,G,0,2,26
,C,1,26,8
,P,29,5,3

Round 1319
,G,0,16,20
,C,4,3,22
,P,24,5,6

Round 1320
,G,1,10,15
,C,5,6,19
,P,19,14,11

Round 1321
,G,4,9,21
,C,4,11,15
,P,20,11,5

Round 1322
,G,0,9,12
,C,0,19,21
,P,19,18,2

Round 1323
,G,0,11,10
,C,0,9,25
,P,14,25,6

Round 1324
,G,1,14,20
,C,15,17,4
,P,5,18,6

Round 1325
,G,1,14,13
,C,12,33,5
,P,12,7,3

Round 1326
,G,0,7,15
,C,12,19,17
,P,9,20,1

Round 1327
,G,0,16,16
,C,7,14,18
,P,18,10,1

Round 1328
,G,0,21,18
,C,6,13,15
,P,23,2,2

Round 1329
,G,1,11,16
,C,8,13,18
,P,21,9,3

Round 1330
,G,0,9,12
,C,9,15,21
,P,12,20,2

Round 1331
,G,1,11,12
,C,10,19,20
,P,6,20,1

Round 1332
,G,1,9,14
,C,6,15,21
,P,17,17,0

Round 1333
,G,3,17,14
,C,6,13,12
,P,18,9,8

Round 1334
,G,1,18,13
,C,8,12,10
,P,20,11,7

Round 1335
,G,0,0,20
,C,3,32,11
,P,20,11,3

Round 1336
,G,7,3,14
,C,5,25,11
,P,11,17,7

Round 1337
,G,1,8,11
,C,10,21,20
,P,10,18,1

Round 1338
,G,0,5,17
,C,8,15,21
,P,13,20,1

Round 1339
,G,0,1,18
,C,10,20,14
,P,14,18,5

Round 1340
,G,2,6,13
,C,13,17,12
,P,16,15,6

Round 1341
,G,1,12,9
,C,14,20,18
,P,14,11,1

Round 1342
,G,3,8,12
,C,13,17,16
,P,17,12,2

Round 1343
,G,2,0,32
,C,1,32,1
,P,31,0,1

Round 1344
,G,4,5,12
,C,16,5,15
,P,24,14,5

Round 1345
,G,11,1,6
,C,9,19,22
,P,22,10,0

Round 1346
,G,5,5,13
,C,14,17,12
,P,15,12,7

Round 1347
,G,2,5,13
,C,18,7,12
,P,18,19,6

Round 1348
,G,4,5,9
,C,15,15,14
,P,20,15,3

Round 1349
,G,5,2,19
,C,5,24,6
,P,27,6,6

Round 1350
,G,0,6,10
,C,9,16,9
,P,16,20,14

Round 1351
,G,4,0,9
,C,11,19,23
,P,15,14,5

Round 1352
,G,6,2,9
,C,12,14,18
,P,22,10,7

Round 1353
,G,2,1,24
,C,12,24,12
,P,24,0,1

Round 1354
,G,1,3,19
,C,17,18,15
,P,20,2,5

Round 1355
,G,1,9,8
,C,18,15,23
,P,12,11,3

Round 1356
,G,2,10,18
,C,6,7,25
,P,27,5,0

Round 1357
,G,0,15,17
,C,7,7,16
,P,24,8,6

Round 1358
,G,5,12,13
,C,9,11,15
,P,18,13,4

Round 1359
,G,2,3,15
,C,6,23,19
,P,23,3,6

Round 1360
,G,1,0,16
,C,7,15,25
,P,28,7,1

Round 1361
,G,0,6,14
,C,14,7,19
,P,21,15,4

Round 1362
,G,0,2,11
,C,11,20,20
,P,13,17,6

Round 1363
,G,1,7,7
,C,7,21,25
,P,10,19,3

Round 1364
,G,0,6,7
,C,13,19,30
,P,6,19,0

Round 1365
,G,7,7,7
,C,8,14,23
,P,17,17,0

Round 1366
,G,0,8,7
,C,12,15,34
,P,9,14,1

Round 1367
,G,0,7,5
,C,13,15,32
,P,7,19,2

Round 1368
,G,0,4,6
,C,6,18,31
,P,13,19,3

Round 1369
,G,0,2,11
,C,2,22,27
,P,17,19,0

Round 1370
,G,3,4,11
,C,8,14,23
,P,17,20,0

Round 1371
,G,3,7,8
,C,14,18,18
,P,14,17,1

Round 1372
,G,4,3,11
,C,15,15,18
,P,16,16,2

Round 1373
,G,3,8,10
,C,16,11,13
,P,17,17,5

Round 1374
,G,0,5,8
,C,9,15,25
,P,13,18,7

Round 1375
,G,0,4,14
,C,6,13,26
,P,16,18,3

Round 1376
,G,3,6,10
,C,12,16,16
,P,16,20,1

Round 1377
,G,3,9,10
,C,13,12,23
,P,16,13,1

Round 1378
,G,1,9,6
,C,13,19,26
,P,10,15,1

Round 1379
,G,1,17,10
,C,15,9,15
,P,16,13,4

Round 1380
,G,1,16,9
,C,14,12,12
,P,15,15,6

Round 1381
,G,4,6,16
,C,14,6,13
,P,14,22,5

Round 1382
,G,1,2,16
,C,11,3,20
,P,11,30,6

Round 1383
,G,2,2,16
,C,9,10,21
,P,11,25,4

Round 1384
,G,4,2,25
,C,5,21,9
,P,23,10,1

Round 1385
,G,2,2,22
,C,6,21,10
,P,21,12,4

Round 1386
,G,0,2,16
,C,2,7,24
,P,15,30,4

Round 1387
,G,0,6,12
,C,4,13,26
,P,17,22,0

Round 1388
,G,0,2,12
,C,8,6,22
,P,14,29,7

Round 1389
,G,2,1,19
,C,10,9,17
,P,14,24,4

Round 1390
,G,1,0,18
,C,9,4,22
,P,10,29,7

Round 1391
,G,0,4,17
,C,11,6,17
,P,14,24,7

Round 1392
,G,3,4,18
,C,5,12,18
,P,17,16,7

Round 1393
,G,11,18,15
,C,4,3,22
,P,10,13,4

Round 1394
,G,9,11,24
,C,3,3,22
,P,13,14,1

Round 1395
,G,2,11,16
,C,6,12,17
,P,16,17,3

Round 1396
,G,2,6,18
,C,14,12,18
,P,10,19,1

Round 1397
,G,2,7,8
,C,8,11,4
,P,16,26,18

Round 1398
,G,3,4,11
,C,3,9,12
,P,21,25,12

Round 1399
,G,0,2,27
,C,0,24,8
,P,28,5,6

Round 1400
,G,1,3,15
,C,6,7,20
,P,15,29,4

